Date,000001.SS,Bovespa (Brazil),FTSE 100 (UK),S&P 500 (USA),Nikkei 225 (Japan),NIFTY 50 (India)
2009-11-16,3275.048095703125,66627.0,5382.7001953125,1109.300048828125,9791.1796875,5058.0498046875
2009-11-17,3282.888916015625,67406.0,5345.89990234375,1110.3199462890625,9729.9296875,5062.25
2009-11-18,3303.23388671875,66516.0,5342.10009765625,1109.800048828125,9676.7998046875,5054.7001953125
2009-11-19,3320.612060546875,66327.0,5267.7001953125,1094.9000244140625,9549.4697265625,4989.0
2009-11-20,3308.345947265625,66327.0,5251.39990234375,1091.3800048828125,9497.6796875,5052.4501953125
2009-11-23,3338.6630859375,66809.0,5355.5,1106.239990234375,9497.6796875,5103.5498046875
2009-11-24,3223.52587890625,67317.0,5324.0,1105.6500244140625,9401.580078125,5090.5498046875
2009-11-25,3290.1650390625,67917.0,5364.7998046875,1110.6300048828125,9441.6396484375,5108.14990234375
2009-11-26,3170.97900390625,66392.0,5194.10009765625,1110.6300048828125,9383.240234375,5005.5498046875
2009-11-27,3096.264892578125,67082.0,5245.7001953125,1091.489990234375,9081.51953125,4941.75
2009-11-30,3195.301025390625,67044.0,5190.7001953125,1095.6300048828125,9345.5498046875,5032.7001953125
2009-12-01,3235.363037109375,68546.0,5312.2001953125,1108.8599853515625,9572.2001953125,5122.0
2009-12-02,3269.7509765625,68615.0,5327.39990234375,1109.239990234375,9608.9404296875,5123.25
2009-12-03,3264.6279296875,68315.0,5313.0,1099.9200439453125,9977.669921875,5131.7001953125
2009-12-04,3317.0439453125,67604.0,5322.39990234375,1105.97998046875,10022.58984375,5108.89990234375
2009-12-07,3331.89697265625,68512.0,5310.7001953125,1103.25,10167.599609375,5066.7001953125
2009-12-08,3296.6640625,67729.0,5223.10009765625,1091.93994140625,10140.4697265625,5147.9501953125
2009-12-09,3239.568115234375,68012.0,5203.89990234375,1095.949951171875,10004.7197265625,5112.0
2009-12-10,3254.263916015625,68728.0,5244.39990234375,1102.3499755859375,9862.8203125,5134.64990234375
2009-12-11,3247.318115234375,69267.0,5261.60009765625,1106.4100341796875,10107.8701171875,5117.2998046875
2009-12-14,3302.904052734375,69349.0,5315.2998046875,1114.1099853515625,10105.6796875,5105.7001953125
2009-12-15,3274.4599609375,69311.0,5285.7998046875,1107.9300537109375,10083.48046875,5033.0498046875
2009-12-16,3255.212890625,68622.0,5320.2998046875,1109.1800537109375,10177.41015625,5042.0498046875
2009-12-17,3179.077880859375,67068.0,5217.60009765625,1096.0799560546875,10163.7998046875,5041.75
2009-12-18,3113.885986328125,66794.0,5196.7998046875,1102.469970703125,10142.0498046875,4987.7001953125
2009-12-21,3122.972900390625,65925.0,5294.0,1114.050048828125,10183.4697265625,4952.60009765625
2009-12-22,3050.52001953125,67418.0,5328.7001953125,1118.02001953125,10378.0302734375,4985.85009765625
2009-12-23,3073.777099609375,67589.0,5372.39990234375,1120.5899658203125,10378.0302734375,5144.60009765625
2009-12-24,3153.409912109375,67589.0,5402.39990234375,1126.47998046875,10536.919921875,5178.39990234375
2009-12-25,3141.35302734375,67589.0,5402.39990234375,1126.47998046875,10494.7099609375,5178.39990234375
2009-12-28,3188.784912109375,67902.0,5402.39990234375,1127.780029296875,10634.23046875,5178.39990234375
2009-12-29,3211.760009765625,68296.0,5437.60009765625,1126.199951171875,10638.0595703125,5187.9501953125
2009-12-30,3262.60009765625,68588.0,5397.89990234375,1126.4200439453125,10546.4404296875,5169.4501953125
2009-12-31,3277.138916015625,68588.0,5412.89990234375,1115.0999755859375,10546.4404296875,5201.0498046875
2010-01-04,3243.760009765625,70045.0,5500.2998046875,1132.989990234375,10654.7900390625,5232.2001953125
2010-01-05,3282.178955078125,70240.0,5522.5,1136.52001953125,10681.830078125,5277.89990234375
2010-01-06,3254.215087890625,70729.0,5530.0,1137.1400146484375,10731.4501953125,5281.7998046875
2010-01-07,3192.77587890625,70451.0,5526.7001953125,1141.68994140625,10681.66015625,5263.10009765625
2010-01-08,3195.9970703125,70263.0,5534.2001953125,1144.97998046875,10798.3203125,5244.75
2010-01-11,3212.75,70433.0,5538.10009765625,1146.97998046875,10798.3203125,5249.39990234375
2010-01-12,3273.966064453125,70076.0,5498.7001953125,1136.219970703125,10879.1396484375,5210.39990234375
2010-01-13,3172.657958984375,70385.0,5473.5,1145.6800537109375,10735.0302734375,5233.9501953125
2010-01-14,3215.550048828125,69801.0,5498.2001953125,1148.4599609375,10907.6796875,5259.89990234375
2010-01-15,3224.152099609375,68978.0,5455.39990234375,1136.030029296875,10982.099609375,5252.2001953125
2010-01-18,3237.097900390625,69401.0,5494.39990234375,1136.030029296875,10855.080078125,5274.85009765625
2010-01-19,3246.8740234375,69909.0,5513.10009765625,1150.22998046875,10764.900390625,5225.64990234375
2010-01-20,3151.85009765625,68200.0,5420.7998046875,1138.0400390625,10737.51953125,5221.7001953125
2010-01-21,3158.863037109375,66270.0,5335.10009765625,1116.47998046875,10868.41015625,5094.14990234375
2010-01-22,3128.587890625,66220.0,5303.0,1091.760009765625,10590.5498046875,5036.0
2010-01-25,3094.410888671875,66220.0,5260.2998046875,1096.780029296875,10512.6904296875,5007.89990234375
2010-01-26,3019.39404296875,65524.0,5276.89990234375,1092.1700439453125,10325.2802734375,5007.89990234375
2010-01-27,2986.60693359375,65070.0,5217.5,1097.5,10252.080078125,4853.10009765625
2010-01-28,2994.14306640625,65588.0,5145.7001953125,1084.530029296875,10414.2900390625,4867.25
2010-01-29,2989.2919921875,65402.0,5188.5,1073.8699951171875,10198.0400390625,4882.0498046875
2010-02-01,2941.360107421875,66572.0,5247.39990234375,1089.18994140625,10205.01953125,4899.7001953125
2010-02-02,2934.712890625,67163.0,5283.2998046875,1103.3199462890625,10371.08984375,4830.10009765625
2010-02-03,3003.8349609375,67109.0,5253.2001953125,1097.280029296875,10404.330078125,4931.85009765625
2010-02-04,2995.30810546875,63934.0,5139.2998046875,1063.1099853515625,10355.98046875,4845.35009765625
2010-02-05,2939.402099609375,62763.0,5060.89990234375,1066.18994140625,10057.08984375,4718.64990234375
2010-02-08,2935.174072265625,63153.0,5092.2998046875,1056.739990234375,9951.8203125,4760.39990234375
2010-02-09,2948.842041015625,64718.0,5111.7998046875,1070.52001953125,9932.900390625,4792.64990234375
2010-02-10,2982.5,65051.0,5132.0,1068.1300048828125,9963.990234375,4757.2001953125
2010-02-11,2985.4990234375,66129.0,5161.5,1078.469970703125,9963.990234375,4826.85009765625
2010-02-12,3018.133056640625,65855.0,5142.5,1075.510009765625,10092.1904296875,4826.85009765625
2010-02-15,3018.133056640625,65855.0,5167.5,1075.510009765625,10013.2998046875,4801.9501953125
2010-02-16,3018.133056640625,65855.0,5244.10009765625,1094.8699951171875,10034.25,4855.75
2010-02-17,3018.133056640625,67285.0,5276.60009765625,1099.510009765625,10306.830078125,4914.0
2010-02-18,3018.133056640625,67836.0,5325.10009765625,1106.75,10335.6904296875,4887.75
2010-02-19,3018.133056640625,67597.0,5358.2001953125,1109.1700439453125,10123.580078125,4844.89990234375
2010-02-22,3003.39794921875,67184.0,5352.10009765625,1108.010009765625,10400.4697265625,4856.39990234375
2010-02-23,2982.574951171875,66108.0,5315.10009765625,1094.5999755859375,10352.099609375,4870.0498046875
2010-02-24,3022.177001953125,65795.0,5342.89990234375,1105.239990234375,10198.830078125,4858.60009765625
2010-02-25,3060.617919921875,66121.0,5278.2001953125,1102.93994140625,10101.9599609375,4859.75
2010-02-26,3051.943115234375,66503.0,5354.5,1104.489990234375,10126.0302734375,4922.2998046875
2010-03-01,3087.842041015625,67228.0,5405.89990234375,1115.7099609375,10172.0595703125,4922.2998046875
2010-03-02,3073.10791015625,67779.0,5484.10009765625,1118.31005859375,10221.83984375,5017.0
2010-03-03,3097.0048828125,67641.0,5533.2001953125,1118.7900390625,10253.1396484375,5088.10009765625
2010-03-04,3023.373046875,67815.0,5527.2001953125,1122.969970703125,10145.7197265625,5080.25
2010-03-05,3031.06494140625,68847.0,5599.7998046875,1138.699951171875,10368.9599609375,5088.7001953125
2010-03-08,3053.23193359375,68575.0,5606.7001953125,1138.5,10585.919921875,5124.0
2010-03-09,3069.14111328125,69576.0,5602.2998046875,1140.449951171875,10567.650390625,5101.5
2010-03-10,3048.927001953125,69979.0,5640.60009765625,1145.6099853515625,10563.919921875,5116.25
2010-03-11,3051.281982421875,69885.0,5617.2998046875,1150.239990234375,10664.9501953125,5133.39990234375
2010-03-12,3013.412109375,69341.0,5625.7001953125,1149.989990234375,10751.259765625,5137.0
2010-03-15,2976.93896484375,69024.0,5593.89990234375,1150.510009765625,10751.98046875,5128.89990234375
2010-03-16,2992.841064453125,69942.0,5620.39990234375,1159.4599609375,10721.7099609375,5198.10009765625
2010-03-17,3050.47900390625,69723.0,5644.60009765625,1166.2099609375,10846.98046875,5231.89990234375
2010-03-18,3046.089111328125,69697.0,5642.60009765625,1165.8299560546875,10744.0302734375,5245.89990234375
2010-03-19,3067.75,68829.0,5650.10009765625,1159.9000244140625,10824.7197265625,5262.7998046875
2010-03-22,3074.575927734375,69042.0,5644.5,1165.81005859375,10824.7197265625,5205.2001953125
2010-03-23,3053.125,69387.0,5673.60009765625,1174.1700439453125,10774.150390625,5225.2998046875
2010-03-24,3056.80810546875,68913.0,5677.89990234375,1167.719970703125,10815.0302734375,5225.2998046875
2010-03-25,3019.176025390625,68442.0,5727.7001953125,1165.72998046875,10828.849609375,5260.39990234375
2010-03-26,3059.715087890625,68683.0,5703.0,1166.5899658203125,10996.3701171875,5282.0
2010-03-29,3123.798095703125,69939.0,5710.7001953125,1173.219970703125,10986.4697265625,5302.85009765625
2010-03-30,3128.468017578125,69960.0,5672.2998046875,1173.27001953125,11097.1396484375,5262.4501953125
2010-03-31,3109.10498046875,70372.0,5679.60009765625,1169.4300537109375,11089.9404296875,5249.10009765625
2010-04-01,3147.416015625,71136.0,5744.89990234375,1178.0999755859375,11244.400390625,5290.5
2010-04-02,3157.95703125,71136.0,5744.89990234375,1178.0999755859375,11286.08984375,5290.5
2010-04-05,3157.95703125,71290.0,5744.89990234375,1187.43994140625,11339.2998046875,5368.39990234375
2010-04-06,3158.680908203125,71096.0,5780.39990234375,1189.43994140625,11282.3203125,5366.0
2010-04-07,3148.221923828125,70793.0,5762.10009765625,1182.449951171875,11292.830078125,5374.64990234375
2010-04-08,3118.708984375,71785.0,5712.7001953125,1186.43994140625,11168.2001953125,5304.4501953125
2010-04-09,3145.346923828125,71417.0,5771.0,1194.3699951171875,11204.33984375,5361.75
2010-04-12,3129.262939453125,70614.0,5777.7001953125,1196.47998046875,11251.900390625,5339.7001953125
2010-04-13,3161.2509765625,70792.0,5761.7001953125,1197.300048828125,11161.23046875,5322.9501953125
2010-04-14,3166.18310546875,71035.0,5796.2998046875,1210.6500244140625,11204.900390625,5322.9501953125
2010-04-15,3164.966064453125,70524.0,5825.0,1211.6700439453125,11273.7900390625,5273.60009765625
2010-04-16,3130.302001953125,69421.0,5744.0,1192.1300048828125,11102.1796875,5262.60009765625
2010-04-19,2980.297119140625,69098.0,5727.89990234375,1197.52001953125,10908.76953125,5203.64990234375
2010-04-20,2979.532958984375,69318.0,5783.7001953125,1207.1700439453125,10900.6796875,5230.10009765625
2010-04-21,3033.278076171875,69318.0,5723.39990234375,1205.93994140625,11090.0498046875,5244.89990234375
2010-04-22,2999.48388671875,69386.0,5665.2998046875,1208.6700439453125,10949.08984375,5269.35009765625
2010-04-23,2983.537109375,69509.0,5723.7001953125,1217.280029296875,10914.4599609375,5304.10009765625
2010-04-26,2969.5029296875,68872.0,5753.89990234375,1212.050048828125,11165.7900390625,5322.4501953125
2010-04-27,2907.927978515625,66511.0,5603.5,1183.7099609375,11212.66015625,5308.35009765625
2010-04-28,2900.3310546875,66656.0,5586.60009765625,1191.3599853515625,10924.7900390625,5215.4501953125
2010-04-29,2868.431884765625,67978.0,5617.7998046875,1206.780029296875,10924.7900390625,5254.14990234375
2010-04-30,2870.611083984375,67530.0,5553.2998046875,1186.68994140625,11057.400390625,5278.0
2010-05-03,2870.611083984375,67119.0,5553.2998046875,1202.260009765625,11057.400390625,5222.75
2010-05-04,2835.277099609375,64869.0,5411.10009765625,1173.5999755859375,11057.400390625,5148.5
2010-05-05,2857.15087890625,64914.0,5341.89990234375,1165.8699951171875,11057.400390625,5124.89990234375
2010-05-06,2739.701904296875,63414.0,5261.0,1128.1500244140625,10695.6904296875,5090.85009765625
2010-05-07,2688.383056640625,62871.0,5123.0,1110.8800048828125,10364.58984375,5018.0498046875
2010-05-10,2698.757080078125,65453.0,5387.39990234375,1159.72998046875,10530.7001953125,5193.60009765625
2010-05-11,2647.572998046875,64425.0,5334.2001953125,1155.7900390625,10411.099609375,5136.14990234375
2010-05-12,2655.714111328125,65224.0,5383.5,1171.6700439453125,10394.0302734375,5156.64990234375
2010-05-13,2710.507080078125,64788.0,5433.7001953125,1157.43994140625,10620.5498046875,5178.89990234375
2010-05-14,2696.62890625,63412.0,5262.89990234375,1135.6800537109375,10462.509765625,5093.5
2010-05-17,2559.930908203125,62866.0,5262.5,1136.93994140625,10235.759765625,5059.89990234375
2010-05-18,2594.782958984375,60841.0,5307.2998046875,1120.800048828125,10242.6396484375,5066.2001953125
2010-05-19,2587.806884765625,59689.0,5158.10009765625,1115.050048828125,10186.83984375,4919.64990234375
2010-05-20,2555.93994140625,58192.0,5073.10009765625,1071.5899658203125,10030.3095703125,4947.60009765625
2010-05-21,2583.52197265625,60259.0,5062.89990234375,1087.68994140625,9784.5400390625,4931.14990234375
2010-05-24,2673.423095703125,59915.0,5069.60009765625,1073.6500244140625,9758.400390625,4943.9501953125
2010-05-25,2622.6298828125,59184.0,4940.7001953125,1074.030029296875,9459.8896484375,4806.75
2010-05-26,2625.79296875,60190.0,5038.10009765625,1067.949951171875,9522.66015625,4917.39990234375
2010-05-27,2655.91796875,62092.0,5195.2001953125,1103.06005859375,9639.7197265625,5003.10009765625
2010-05-28,2655.76708984375,61947.0,5188.39990234375,1089.4100341796875,9762.98046875,5066.5498046875
2010-05-31,2592.14599609375,63047.0,5188.39990234375,1089.4100341796875,9768.7001953125,5086.2998046875
2010-06-01,2568.282958984375,61841.0,5163.2998046875,1070.7099609375,9711.830078125,4970.2001953125
2010-06-02,2571.423095703125,62943.0,5151.2998046875,1098.3800048828125,9603.240234375,5019.85009765625
2010-06-03,2552.656005859375,62943.0,5211.2001953125,1102.8299560546875,9914.1904296875,5110.5
2010-06-04,2553.593017578125,61676.0,5126.0,1064.8800048828125,9901.1904296875,5135.5
2010-06-07,2511.72900390625,61183.0,5069.10009765625,1050.469970703125,9520.7998046875,5034.0
2010-06-08,2513.947021484375,61856.0,5028.2001953125,1062.0,9537.9404296875,4987.10009765625
2010-06-09,2583.8701171875,61479.0,5085.89990234375,1055.68994140625,9439.1298828125,5000.2998046875
2010-06-10,2562.580078125,63049.0,5132.5,1086.8399658203125,9542.650390625,5078.60009765625
2010-06-11,2569.94091796875,63605.0,5163.7001953125,1091.5999755859375,9705.25,5119.35009765625
2010-06-14,2569.94091796875,63533.0,5202.10009765625,1089.6300048828125,9879.849609375,5197.7001953125
2010-06-15,2569.94091796875,64442.0,5217.7998046875,1115.22998046875,9887.8896484375,5222.35009765625
2010-06-16,2569.94091796875,64751.0,5237.89990234375,1114.6099853515625,10067.150390625,5233.35009765625
2010-06-17,2560.2451171875,64541.0,5253.89990234375,1116.0400390625,9999.400390625,5274.85009765625
2010-06-18,2513.221923828125,64438.0,5250.7998046875,1117.510009765625,9995.01953125,5262.60009765625
2010-06-21,2586.208984375,64829.0,5299.10009765625,1113.199951171875,10238.009765625,5353.2998046875
2010-06-22,2588.697998046875,64811.0,5247.0,1095.31005859375,10112.8896484375,5316.5498046875
2010-06-23,2569.8720703125,65160.0,5178.5,1092.0400390625,9923.7001953125,5323.14990234375
2010-06-24,2566.7451171875,63937.0,5100.2001953125,1073.68994140625,9928.33984375,5320.60009765625
2010-06-25,2552.81689453125,64824.0,5046.5,1076.760009765625,9737.48046875,5269.0498046875
2010-06-28,2535.278076171875,64225.0,5071.7001953125,1074.5699462890625,9693.9404296875,5333.5
2010-06-29,2427.052001953125,61978.0,4914.2001953125,1041.239990234375,9570.669921875,5256.14990234375
2010-06-30,2398.3701171875,60936.0,4916.89990234375,1030.7099609375,9382.6396484375,5312.5
2010-07-01,2373.7919921875,61236.0,4805.7998046875,1027.3699951171875,9191.599609375,5251.39990234375
2010-07-02,2382.90087890625,61430.0,4838.10009765625,1022.5800170898438,9203.7099609375,5237.10009765625
2010-07-05,2363.947998046875,60865.0,4823.5,1022.5800170898438,9266.7802734375,5235.89990234375
2010-07-06,2409.424072265625,62065.0,4965.0,1028.06005859375,9338.0400390625,5289.0498046875
2010-07-07,2421.116943359375,63284.0,5014.7998046875,1060.27001953125,9279.650390625,5241.10009765625
2010-07-08,2415.14990234375,63476.0,5105.5,1070.25,9535.740234375,5296.85009765625
2010-07-09,2470.923095703125,63476.0,5132.89990234375,1077.9599609375,9585.3203125,5352.4501953125
2010-07-12,2490.718017578125,62960.0,5167.0,1078.75,9548.1103515625,5383.0
2010-07-13,2450.284912109375,63686.0,5271.0,1095.3399658203125,9537.23046875,5400.64990234375
2010-07-14,2470.43994140625,63479.0,5253.5,1095.1700439453125,9795.240234375,5386.14990234375
2010-07-15,2424.303955078125,63489.0,5211.2998046875,1096.47998046875,9685.5302734375,5378.75
2010-07-16,2424.27099609375,62339.0,5158.89990234375,1064.8800048828125,9408.3603515625,5393.89990234375
2010-07-19,2475.4208984375,63297.0,5148.2998046875,1071.25,9408.3603515625,5386.4501953125
2010-07-20,2528.72900390625,64463.0,5139.5,1083.47998046875,9408.3603515625,5368.0
2010-07-21,2535.39404296875,64477.0,5214.60009765625,1069.5899658203125,9278.830078125,5399.35009765625
2010-07-22,2562.406005859375,65748.0,5313.7998046875,1093.6700439453125,9220.8798828125,5441.9501953125
2010-07-23,2572.028076171875,66323.0,5312.60009765625,1102.6600341796875,9430.9599609375,5449.10009765625
2010-07-26,2588.68310546875,66443.0,5351.10009765625,1115.010009765625,9503.66015625,5418.60009765625
2010-07-27,2575.367919921875,66674.0,5365.7001953125,1113.8399658203125,9496.849609375,5430.60009765625
2010-07-28,2633.6630859375,66808.0,5319.7001953125,1106.1300048828125,9753.26953125,5397.5498046875
2010-07-29,2648.115966796875,66954.0,5314.0,1101.530029296875,9696.01953125,5408.89990234375
2010-07-30,2637.5029296875,67515.0,5258.0,1101.5999755859375,9537.2998046875,5367.60009765625
2010-08-02,2672.51611328125,68517.0,5397.10009765625,1125.8599853515625,9570.3095703125,5431.64990234375
2010-08-03,2627.001953125,67997.0,5396.5,1120.4599609375,9694.009765625,5439.5498046875
2010-08-04,2638.52197265625,68272.0,5386.2001953125,1127.239990234375,9489.33984375,5467.85009765625
2010-08-05,2620.757080078125,68412.0,5365.7998046875,1125.81005859375,9653.919921875,5447.10009765625
2010-08-06,2658.39208984375,68095.0,5332.39990234375,1121.6400146484375,9642.1201171875,5439.25
2010-08-09,2672.531982421875,67862.0,5410.5,1127.7900390625,9572.490234375,5486.14990234375
2010-08-10,2595.27294921875,67223.0,5376.39990234375,1121.06005859375,9551.0498046875,5460.7001953125
2010-08-11,2607.4970703125,65790.0,5245.2001953125,1089.469970703125,9292.849609375,5420.60009765625
2010-08-12,2575.47509765625,65966.0,5266.10009765625,1083.6099853515625,9212.58984375,5416.4501953125
2010-08-13,2606.699951171875,66264.0,5275.39990234375,1079.25,9253.4599609375,5452.10009765625
2010-08-16,2661.7080078125,66702.0,5276.10009765625,1079.3800048828125,9196.669921875,5418.2998046875
2010-08-17,2671.89306640625,67584.0,5350.60009765625,1092.5400390625,9161.6796875,5414.14990234375
2010-08-18,2666.301025390625,67638.0,5302.89990234375,1094.1600341796875,9240.5400390625,5479.14990234375
2010-08-19,2687.97900390625,66887.0,5211.2998046875,1075.6300048828125,9362.6796875,5540.2001953125
2010-08-20,2642.306884765625,66677.0,5195.2998046875,1071.68994140625,9179.3798828125,5530.64990234375
2010-08-23,2639.365966796875,65982.0,5234.7998046875,1067.3599853515625,9116.6904296875,5543.5
2010-08-24,2650.306884765625,65156.0,5156.0,1051.8699951171875,8995.1396484375,5505.10009765625
2010-08-25,2596.580078125,64803.0,5109.39990234375,1055.3299560546875,8845.3896484375,5462.35009765625
2010-08-26,2603.48095703125,63867.0,5155.7998046875,1047.219970703125,8906.48046875,5477.89990234375
2010-08-27,2610.741943359375,65585.0,5201.60009765625,1064.5899658203125,8991.0595703125,5408.7001953125
2010-08-30,2652.6640625,64261.0,5201.60009765625,1048.9200439453125,9149.259765625,5415.4501953125
2010-08-31,2638.798095703125,65145.0,5225.2001953125,1049.3299560546875,8824.0595703125,5402.39990234375
2010-09-01,2622.882080078125,67073.0,5366.39990234375,1080.2900390625,8927.01953125,5471.85009765625
2010-09-02,2655.77587890625,66808.0,5371.0,1090.0999755859375,9062.83984375,5486.14990234375
2010-09-03,2655.39404296875,66679.0,5428.2001953125,1104.510009765625,9114.1298828125,5479.39990234375
2010-09-06,2696.25,66747.0,5439.2001953125,1104.510009765625,9301.3203125,5576.9501953125
2010-09-07,2698.363037109375,66747.0,5407.7998046875,1091.8399658203125,9226.0,5604.0
2010-09-08,2695.291015625,66407.0,5429.7001953125,1098.8699951171875,9024.599609375,5607.85009765625
2010-09-09,2656.35205078125,66624.0,5494.2001953125,1104.1800537109375,9098.3896484375,5640.0498046875
2010-09-10,2663.208984375,66807.0,5501.60009765625,1109.550048828125,9239.169921875,5640.0498046875
2010-09-13,2688.320068359375,68031.0,5565.5,1121.9000244140625,9321.8203125,5760.0
2010-09-14,2688.52197265625,67692.0,5567.39990234375,1121.0999755859375,9299.3095703125,5795.5498046875
2010-09-15,2652.5029296875,68107.0,5555.60009765625,1125.0699462890625,9299.3095703125,5860.9501953125
2010-09-16,2602.465087890625,67663.0,5540.10009765625,1124.6600341796875,9509.5,5828.7001953125
2010-09-17,2598.68896484375,67089.0,5508.5,1125.5899658203125,9626.08984375,5884.9501953125
2010-09-20,2588.712890625,68190.0,5602.5,1142.7099609375,9626.08984375,5980.4501953125
2010-09-21,2591.550048828125,67719.0,5576.2001953125,1139.780029296875,9602.1103515625,6009.0498046875
2010-09-22,2591.550048828125,68325.0,5551.89990234375,1134.280029296875,9566.3203125,5991.0
2010-09-23,2591.550048828125,68794.0,5547.10009765625,1124.8299560546875,9566.3203125,5959.5498046875
2010-09-24,2591.550048828125,68196.0,5598.5,1148.6700439453125,9471.669921875,6018.2998046875
2010-09-27,2627.967041015625,68816.0,5573.39990234375,1142.1600341796875,9603.1396484375,6035.64990234375
2010-09-28,2611.35400390625,69228.0,5578.39990234375,1147.699951171875,9495.759765625,6029.5
2010-09-29,2610.677978515625,69228.0,5569.2998046875,1144.72998046875,9559.3798828125,5991.2998046875
2010-09-30,2655.657958984375,69430.0,5548.60009765625,1141.199951171875,9369.349609375,6029.9501953125
2010-10-01,2655.657958984375,70229.0,5592.89990234375,1146.239990234375,9404.23046875,6143.39990234375
2010-10-04,2655.657958984375,70385.0,5556.0,1137.030029296875,9381.0595703125,6159.4501953125
2010-10-05,2655.657958984375,71283.0,5635.7998046875,1160.75,9518.759765625,6145.7998046875
2010-10-06,2655.657958984375,70541.0,5681.39990234375,1159.969970703125,9691.4296875,6186.4501953125
2010-10-07,2655.657958984375,69918.0,5662.10009765625,1158.06005859375,9684.8095703125,6120.2998046875
2010-10-08,2738.743896484375,70809.0,5657.60009765625,1165.1500244140625,9588.8798828125,6103.4501953125
2010-10-11,2806.94189453125,70946.0,5672.39990234375,1165.3199462890625,9588.8798828125,6135.85009765625
2010-10-12,2841.406982421875,70946.0,5661.60009765625,1169.77001953125,9388.6396484375,6090.89990234375
2010-10-13,2861.361083984375,71675.0,5747.39990234375,1178.0999755859375,9403.509765625,6233.89990234375
2010-10-14,2879.635986328125,71692.0,5727.2001953125,1173.81005859375,9583.509765625,6177.35009765625
2010-10-15,2971.159912109375,71830.0,5703.39990234375,1176.18994140625,9500.25,6062.64990234375
2010-10-18,2955.22705078125,71736.0,5742.5,1184.7099609375,9498.490234375,6075.9501953125
2010-10-19,3001.85302734375,69864.0,5703.89990234375,1165.9000244140625,9539.4501953125,6027.2998046875
2010-10-20,3003.950927734375,70405.0,5728.89990234375,1178.1700439453125,9381.599609375,5982.10009765625
2010-10-21,2983.531982421875,69652.0,5757.89990234375,1180.260009765625,9376.48046875,6101.5
2010-10-22,2975.04296875,69530.0,5741.39990234375,1183.0799560546875,9426.7099609375,6066.0498046875
2010-10-25,3051.41796875,69580.0,5752.0,1185.6199951171875,9401.16015625,6105.7998046875
2010-10-26,3041.54296875,70740.0,5707.2998046875,1185.6400146484375,9377.3798828125,6082.0
2010-10-27,2997.048095703125,70569.0,5646.0,1182.449951171875,9387.0302734375,6012.64990234375
2010-10-28,2992.5791015625,70320.0,5677.89990234375,1183.780029296875,9366.0302734375,5987.7001953125
2010-10-29,2978.8349609375,70673.0,5675.2001953125,1183.260009765625,9202.4501953125,6017.7001953125
2010-11-01,3054.02099609375,71561.0,5694.60009765625,1184.3800048828125,9154.7197265625,6117.5498046875
2010-11-02,3045.43408203125,71561.0,5757.39990234375,1193.5699462890625,9159.98046875,6119.0
2010-11-03,3030.988037109375,71905.0,5749.0,1197.9599609375,9159.98046875,6160.5
2010-11-04,3086.93896484375,72996.0,5862.7998046875,1221.06005859375,9358.7802734375,6281.7998046875
2010-11-05,3129.4970703125,72607.0,5875.39990234375,1225.8499755859375,9625.990234375,6281.7998046875
2010-11-08,3159.511962890625,72657.0,5850.0,1223.25,9732.919921875,6273.2001953125
2010-11-09,3135.0,71679.0,5875.2001953125,1213.4000244140625,9694.490234375,6301.5498046875
2010-11-10,3115.35595703125,71638.0,5816.89990234375,1218.7099609375,9830.51953125,6275.7001953125
2010-11-11,3147.743896484375,71195.0,5815.2001953125,1213.5400390625,9861.4599609375,6194.25
2010-11-12,2985.43505859375,70367.0,5796.89990234375,1199.2099609375,9724.8095703125,6071.64990234375
2010-11-15,3014.4130859375,70367.0,5820.39990234375,1197.75,9827.509765625,6121.60009765625
2010-11-16,2894.5380859375,69192.0,5681.89990234375,1178.3399658203125,9797.099609375,5988.7001953125
2010-11-17,2838.85693359375,69709.0,5692.60009765625,1178.5899658203125,9811.66015625,5988.7001953125
2010-11-18,2865.451904296875,70781.0,5768.7001953125,1196.68994140625,10013.6298828125,5998.7998046875
2010-11-19,2888.56591796875,70898.0,5732.7998046875,1199.72998046875,10022.3896484375,5890.2998046875
2010-11-22,2884.37109375,69633.0,5680.7998046875,1197.8399658203125,10115.1904296875,6010.0
2010-11-23,2828.281982421875,67953.0,5581.2998046875,1180.72998046875,10115.1904296875,5934.75
2010-11-24,2859.93603515625,69629.0,5657.10009765625,1198.3499755859375,10030.1103515625,5865.75
2010-11-25,2898.260986328125,69362.0,5698.89990234375,1198.3499755859375,10079.759765625,5799.75
2010-11-26,2871.697998046875,68226.0,5668.7001953125,1189.4000244140625,10039.5595703125,5751.9501953125
2010-11-29,2866.35595703125,67908.0,5551.0,1187.760009765625,10125.990234375,5830.0
2010-11-30,2820.180908203125,67705.0,5528.2998046875,1180.550048828125,9937.0400390625,5862.7001953125
2010-12-01,2823.448974609375,69346.0,5642.5,1206.0699462890625,9988.0498046875,5960.89990234375
2010-12-02,2843.60693359375,69527.0,5767.60009765625,1221.530029296875,10168.51953125,6011.7001953125
2010-12-03,2842.429931640625,69766.0,5745.2998046875,1224.7099609375,10178.3203125,5992.7998046875
2010-12-06,2857.177001953125,69552.0,5770.2998046875,1223.1199951171875,10167.23046875,5992.25
2010-12-07,2875.861083984375,69338.0,5808.5,1223.75,10141.099609375,5976.5498046875
